"k";"m";"nword";"count1";"count2";"count3";"clock span"
60;10000000;6622;120000000;75177;10000634;4411
60;10000000;6622;120000000;75177;10000634;4395
70;10000000;6622;120000000;75177;10000634;4945
70;10000000;6622;120000000;75177;10000634;5010
70;10000000;6622;120000000;75177;10000634;4873
70;10000000;6622;120000000;75177;10000634;4966
70;10000000;6622;120000000;75177;10000634;4908
70;10000000;6622;120000000;75177;10000634;4868
70;10000000;6622;120000000;75177;10000634;4872
70;10000000;6622;120000000;75177;10000634;4882
70;10000000;6622;120000000;75177;10000634;4908
70;10000000;6622;120000000;75177;10000634;4941
80;10000000;6622;120000000;75177;10000634;5717
80;10000000;6622;120000000;75177;10000634;5678
80;10000000;6622;120000000;75177;10000634;5786
80;10000000;6622;120000000;75177;10000634;5784
80;10000000;6622;120000000;75177;10000634;5678
80;10000000;6622;120000000;75177;10000634;5696
80;10000000;6622;120000000;75177;10000634;5694
80;10000000;6622;120000000;75177;10000634;5742
80;10000000;6622;120000000;75177;10000634;5667
80;10000000;6622;120000000;75177;10000634;5690
90;10000000;6622;120000000;75177;10000634;6331
90;10000000;6622;120000000;75177;10000634;6230
90;10000000;6622;120000000;75177;10000634;6225
90;10000000;6622;120000000;75177;10000634;6221
90;10000000;6622;120000000;75177;10000634;6270
90;10000000;6622;120000000;75177;10000634;6228
90;10000000;6622;120000000;75177;10000634;6241
90;10000000;6622;120000000;75177;10000634;6261
90;10000000;6622;120000000;75177;10000634;6229
90;10000000;6622;120000000;75177;10000634;6234
100;10000000;6622;120000000;75177;10000634;7034
100;10000000;6622;120000000;75177;10000634;7020
100;10000000;6622;120000000;75177;10000634;7020
100;10000000;6622;120000000;75177;10000634;7019
100;10000000;6622;120000000;75177;10000634;7088
100;10000000;6622;120000000;75177;10000634;7137
100;10000000;6622;120000000;75177;10000634;7126
100;10000000;6622;120000000;75177;10000634;7088
100;10000000;6622;120000000;75177;10000634;7121
100;10000000;6622;120000000;75177;10000634;7045
110;10000000;6622;120000000;75177;10000634;7638
110;10000000;6622;120000000;75177;10000634;7646
110;10000000;6622;120000000;75177;10000634;7759
110;10000000;6622;120000000;75177;10000634;7650
110;10000000;6622;120000000;75177;10000634;7642
110;10000000;6622;120000000;75177;10000634;7616
110;10000000;6622;120000000;75177;10000634;7649
110;10000000;6622;120000000;75177;10000634;7652
110;10000000;6622;120000000;75177;10000634;7678
110;10000000;6622;120000000;75177;10000634;7612
120;10000000;6622;120000000;75177;10000634;8335
120;10000000;6622;120000000;75177;10000634;8152
120;10000000;6622;120000000;75177;10000634;8208
120;10000000;6622;120000000;75177;10000634;8302
120;10000000;6622;120000000;75177;10000634;8345
120;10000000;6622;120000000;75177;10000634;8320
120;10000000;6622;120000000;75177;10000634;8401
120;10000000;6622;120000000;75177;10000634;8372
120;10000000;6622;120000000;75177;10000634;8446
120;10000000;6622;120000000;75177;10000634;8410
130;10000000;6622;120000000;75177;10000634;8912
130;10000000;6622;120000000;75177;10000634;8953
130;10000000;6622;120000000;75177;10000634;8978
130;10000000;6622;120000000;75177;10000634;9018
130;10000000;6622;120000000;75177;10000634;8975
130;10000000;6622;120000000;75177;10000634;9039
130;10000000;6622;120000000;75177;10000634;9043
130;10000000;6622;120000000;75177;10000634;8931
130;10000000;6622;120000000;75177;10000634;9081
130;10000000;6622;120000000;75177;10000634;9090
140;10000000;6622;120000000;75177;10000634;9662
140;10000000;6622;120000000;75177;10000634;9594
140;10000000;6622;120000000;75177;10000634;9574
140;10000000;6622;120000000;75177;10000634;9303
140;10000000;6622;120000000;75177;10000634;9481
140;10000000;6622;120000000;75177;10000634;9397
140;10000000;6622;120000000;75177;10000634;9448
140;10000000;6622;120000000;75177;10000634;9456
140;10000000;6622;120000000;75177;10000634;9592
140;10000000;6622;120000000;75177;10000634;9498
150;10000000;6622;120000000;75177;10000634;10029
150;10000000;6622;120000000;75177;10000634;9728
150;10000000;6622;120000000;75177;10000634;9645
150;10000000;6622;120000000;75177;10000634;9645
150;10000000;6622;120000000;75177;10000634;9786
150;10000000;6622;120000000;75177;10000634;9641
150;10000000;6622;120000000;75177;10000634;9642
150;10000000;6622;120000000;75177;10000634;9712
150;10000000;6622;120000000;75177;10000634;9919
150;10000000;6622;120000000;75177;10000634;9892
160;10000000;6622;120000000;75177;10000634;10467
160;10000000;6622;120000000;75177;10000634;10341
160;10000000;6622;120000000;75177;10000634;10299
160;10000000;6622;120000000;75177;10000634;10238
160;10000000;6622;120000000;75177;10000634;10229
160;10000000;6622;120000000;75177;10000634;10234
160;10000000;6622;120000000;75177;10000634;10252
160;10000000;6622;120000000;75177;10000634;10233
160;10000000;6622;120000000;75177;10000634;10237
160;10000000;6622;120000000;75177;10000634;10256
170;10000000;6622;120000000;75177;10000634;10725
170;10000000;6622;120000000;75177;10000634;10719
170;10000000;6622;120000000;75177;10000634;10746
170;10000000;6622;120000000;75177;10000634;10723
170;10000000;6622;120000000;75177;10000634;10717
170;10000000;6622;120000000;75177;10000634;10721
170;10000000;6622;120000000;75177;10000634;10757
170;10000000;6622;120000000;75177;10000634;10746
170;10000000;6622;120000000;75177;10000634;10723
170;10000000;6622;120000000;75177;10000634;10724
180;10000000;6622;120000000;75177;10000634;11457
180;10000000;6622;120000000;75177;10000634;11454
180;10000000;6622;120000000;75177;10000634;11494
180;10000000;6622;120000000;75177;10000634;11476
180;10000000;6622;120000000;75177;10000634;11506
180;10000000;6622;120000000;75177;10000634;11655
180;10000000;6622;120000000;75177;10000634;11534
180;10000000;6622;120000000;75177;10000634;11517
180;10000000;6622;120000000;75177;10000634;11569
180;10000000;6622;120000000;75177;10000634;11693
190;10000000;6622;120000000;75177;10000634;12049
190;10000000;6622;120000000;75177;10000634;11955
190;10000000;6622;120000000;75177;10000634;11947
190;10000000;6622;120000000;75177;10000634;11974
190;10000000;6622;120000000;75177;10000634;11948
190;10000000;6622;120000000;75177;10000634;11948
190;10000000;6622;120000000;75177;10000634;11942
190;10000000;6622;120000000;75177;10000634;11968
190;10000000;6622;120000000;75177;10000634;12111
190;10000000;6622;120000000;75177;10000634;12122
200;10000000;6622;120000000;75177;10000634;12799
200;10000000;6622;120000000;75177;10000634;12784
200;10000000;6622;120000000;75177;10000634;12758
200;10000000;6622;120000000;75177;10000634;12773
200;10000000;6622;120000000;75177;10000634;12760
200;10000000;6622;120000000;75177;10000634;12660
200;10000000;6622;120000000;75177;10000634;12529
200;10000000;6622;120000000;75177;10000634;12770
200;10000000;6622;120000000;75177;10000634;12778
200;10000000;6622;120000000;75177;10000634;12820
10;100000000;6622;1200000000;75177;100000634;13653
10;100000000;6622;1200000000;75177;100000634;13927
10;100000000;6622;1200000000;75177;100000634;13661
10;100000000;6622;1200000000;75177;100000634;14004
10;100000000;6622;1200000000;75177;100000634;13853
10;100000000;6622;1200000000;75177;100000634;13968
10;100000000;6622;1200000000;75177;100000634;13269
10;100000000;6622;1200000000;75177;100000634;13259
10;100000000;6622;1200000000;75177;100000634;13221
10;100000000;6622;1200000000;75177;100000634;13264
20;100000000;6622;1200000000;75177;100000634;18626
20;100000000;6622;1200000000;75177;100000634;18375
20;100000000;6622;1200000000;75177;100000634;18283
20;100000000;6622;1200000000;75177;100000634;18299
20;100000000;6622;1200000000;75177;100000634;18359
20;100000000;6622;1200000000;75177;100000634;18567
20;100000000;6622;1200000000;75177;100000634;18370
20;100000000;6622;1200000000;75177;100000634;18371
20;100000000;6622;1200000000;75177;100000634;18402
20;100000000;6622;1200000000;75177;100000634;18379
30;100000000;6622;1200000000;75177;100000634;24728
30;100000000;6622;1200000000;75177;100000634;24692
30;100000000;6622;1200000000;75177;100000634;24648
30;100000000;6622;1200000000;75177;100000634;24666
30;100000000;6622;1200000000;75177;100000634;24627
30;100000000;6622;1200000000;75177;100000634;24648
30;100000000;6622;1200000000;75177;100000634;24665
30;100000000;6622;1200000000;75177;100000634;24656
30;100000000;6622;1200000000;75177;100000634;24655
30;100000000;6622;1200000000;75177;100000634;24660
40;100000000;6622;1200000000;75177;100000634;30077
40;100000000;6622;1200000000;75177;100000634;30106
40;100000000;6622;1200000000;75177;100000634;30121
40;100000000;6622;1200000000;75177;100000634;30218
40;100000000;6622;1200000000;75177;100000634;30478
40;100000000;6622;1200000000;75177;100000634;30517
40;100000000;6622;1200000000;75177;100000634;30440
40;100000000;6622;1200000000;75177;100000634;30460
40;100000000;6622;1200000000;75177;100000634;30114
40;100000000;6622;1200000000;75177;100000634;30266
50;100000000;6622;1200000000;75177;100000634;36037
50;100000000;6622;1200000000;75177;100000634;35495
50;100000000;6622;1200000000;75177;100000634;35569
50;100000000;6622;1200000000;75177;100000634;35527
50;100000000;6622;1200000000;75177;100000634;35554
50;100000000;6622;1200000000;75177;100000634;35557
50;100000000;6622;1200000000;75177;100000634;35601
50;100000000;6622;1200000000;75177;100000634;35920
50;100000000;6622;1200000000;75177;100000634;36018
50;100000000;6622;1200000000;75177;100000634;36039
60;100000000;6622;1200000000;75177;100000634;41563
60;100000000;6622;1200000000;75177;100000634;41224
60;100000000;6622;1200000000;75177;100000634;41235
60;100000000;6622;1200000000;75177;100000634;40984
60;100000000;6622;1200000000;75177;100000634;40942
60;100000000;6622;1200000000;75177;100000634;40995
60;100000000;6622;1200000000;75177;100000634;40960
60;100000000;6622;1200000000;75177;100000634;40959
60;100000000;6622;1200000000;75177;100000634;40944
60;100000000;6622;1200000000;75177;100000634;40985
70;100000000;6622;1200000000;75177;100000634;46910
70;100000000;6622;1200000000;75177;100000634;47183
70;100000000;6622;1200000000;75177;100000634;47590
70;100000000;6622;1200000000;75177;100000634;47558
70;100000000;6622;1200000000;75177;100000634;47467
70;100000000;6622;1200000000;75177;100000634;47459
70;100000000;6622;1200000000;75177;100000634;47570
70;100000000;6622;1200000000;75177;100000634;47155
70;100000000;6622;1200000000;75177;100000634;46915
70;100000000;6622;1200000000;75177;100000634;46908
80;100000000;6622;1200000000;75177;100000634;54488
80;100000000;6622;1200000000;75177;100000634;54462
80;100000000;6622;1200000000;75177;100000634;54491
80;100000000;6622;1200000000;75177;100000634;54527
80;100000000;6622;1200000000;75177;100000634;54481
80;100000000;6622;1200000000;75177;100000634;54811
80;100000000;6622;1200000000;75177;100000634;54497
80;100000000;6622;1200000000;75177;100000634;54451
80;100000000;6622;1200000000;75177;100000634;54471
80;100000000;6622;1200000000;75177;100000634;54870
90;100000000;6622;1200000000;75177;100000634;60977
90;100000000;6622;1200000000;75177;100000634;60950
90;100000000;6622;1200000000;75177;100000634;59909
90;100000000;6622;1200000000;75177;100000634;60384
90;100000000;6622;1200000000;75177;100000634;60973
90;100000000;6622;1200000000;75177;100000634;60658
90;100000000;6622;1200000000;75177;100000634;60943
90;100000000;6622;1200000000;75177;100000634;60260
90;100000000;6622;1200000000;75177;100000634;60570
90;100000000;6622;1200000000;75177;100000634;60040
100;100000000;6622;1200000000;75177;100000634;68635
100;100000000;6622;1200000000;75177;100000634;68105
100;100000000;6622;1200000000;75177;100000634;68623
100;100000000;6622;1200000000;75177;100000634;68134
100;100000000;6622;1200000000;75177;100000634;68022
100;100000000;6622;1200000000;75177;100000634;67510
100;100000000;6622;1200000000;75177;100000634;68293
100;100000000;6622;1200000000;75177;100000634;68410
100;100000000;6622;1200000000;75177;100000634;68664
100;100000000;6622;1200000000;75177;100000634;68624
110;100000000;6622;1200000000;75177;100000634;74589
110;100000000;6622;1200000000;75177;100000634;74614
110;100000000;6622;1200000000;75177;100000634;74274
110;100000000;6622;1200000000;75177;100000634;74613
110;100000000;6622;1200000000;75177;100000634;74668
110;100000000;6622;1200000000;75177;100000634;74644
110;100000000;6622;1200000000;75177;100000634;74666
110;100000000;6622;1200000000;75177;100000634;74627
110;100000000;6622;1200000000;75177;100000634;74651
110;100000000;6622;1200000000;75177;100000634;73774
120;100000000;6622;1200000000;75177;100000634;79407
120;100000000;6622;1200000000;75177;100000634;80764
120;100000000;6622;1200000000;75177;100000634;80800
120;100000000;6622;1200000000;75177;100000634;81266
120;100000000;6622;1200000000;75177;100000634;79923
120;100000000;6622;1200000000;75177;100000634;80729
120;100000000;6622;1200000000;75177;100000634;80782
120;100000000;6622;1200000000;75177;100000634;79985
120;100000000;6622;1200000000;75177;100000634;79660
120;100000000;6622;1200000000;75177;100000634;79621
130;100000000;6622;1200000000;75177;100000634;85117
130;100000000;6622;1200000000;75177;100000634;86134
130;100000000;6622;1200000000;75177;100000634;85174
130;100000000;6622;1200000000;75177;100000634;86335
130;100000000;6622;1200000000;75177;100000634;86206
130;100000000;6622;1200000000;75177;100000634;86293
130;100000000;6622;1200000000;75177;100000634;86295
130;100000000;6622;1200000000;75177;100000634;86310
130;100000000;6622;1200000000;75177;100000634;86347
130;100000000;6622;1200000000;75177;100000634;85443
140;100000000;6622;1200000000;75177;100000634;90992
140;100000000;6622;1200000000;75177;100000634;92058
140;100000000;6622;1200000000;75177;100000634;92946
140;100000000;6622;1200000000;75177;100000634;93016
140;100000000;6622;1200000000;75177;100000634;91469
140;100000000;6622;1200000000;75177;100000634;91560
140;100000000;6622;1200000000;75177;100000634;92995
140;100000000;6622;1200000000;75177;100000634;91530
140;100000000;6622;1200000000;75177;100000634;92934
140;100000000;6622;1200000000;75177;100000634;91761
150;100000000;6622;1200000000;75177;100000634;96950
150;100000000;6622;1200000000;75177;100000634;97967
150;100000000;6622;1200000000;75177;100000634;98003
150;100000000;6622;1200000000;75177;100000634;98056
150;100000000;6622;1200000000;75177;100000634;97851
150;100000000;6622;1200000000;75177;100000634;97945
150;100000000;6622;1200000000;75177;100000634;96979
150;100000000;6622;1200000000;75177;100000634;98034
150;100000000;6622;1200000000;75177;100000634;98022
150;100000000;6622;1200000000;75177;100000634;97996
160;100000000;6622;1200000000;75177;100000634;102139
160;100000000;6622;1200000000;75177;100000634;101647
160;100000000;6622;1200000000;75177;100000634;101652
160;100000000;6622;1200000000;75177;100000634;101601
160;100000000;6622;1200000000;75177;100000634;101552
160;100000000;6622;1200000000;75177;100000634;103391
160;100000000;6622;1200000000;75177;100000634;103359
160;100000000;6622;1200000000;75177;100000634;103194
160;100000000;6622;1200000000;75177;100000634;101814
160;100000000;6622;1200000000;75177;100000634;101813
170;100000000;6622;1200000000;75177;100000634;107846
170;100000000;6622;1200000000;75177;100000634;107063
170;100000000;6622;1200000000;75177;100000634;106825
170;100000000;6622;1200000000;75177;100000634;106782
170;100000000;6622;1200000000;75177;100000634;106644
170;100000000;6622;1200000000;75177;100000634;106638
170;100000000;6622;1200000000;75177;100000634;107826
170;100000000;6622;1200000000;75177;100000634;107293
170;100000000;6622;1200000000;75177;100000634;108267
170;100000000;6622;1200000000;75177;100000634;107482
180;100000000;6622;1200000000;75177;100000634;113821
180;100000000;6622;1200000000;75177;100000634;114967
180;100000000;6622;1200000000;75177;100000634;115780
180;100000000;6622;1200000000;75177;100000634;115655
180;100000000;6622;1200000000;75177;100000634;114289
180;100000000;6622;1200000000;75177;100000634;115932
180;100000000;6622;1200000000;75177;100000634;116183
180;100000000;6622;1200000000;75177;100000634;115209
180;100000000;6622;1200000000;75177;100000634;114449
180;100000000;6622;1200000000;75177;100000634;114117
190;100000000;6622;1200000000;75177;100000634;118949
190;100000000;6622;1200000000;75177;100000634;119901
190;100000000;6622;1200000000;75177;100000634;120323
190;100000000;6622;1200000000;75177;100000634;119079
190;100000000;6622;1200000000;75177;100000634;118810
190;100000000;6622;1200000000;75177;100000634;119103
190;100000000;6622;1200000000;75177;100000634;119063
190;100000000;6622;1200000000;75177;100000634;119050
190;100000000;6622;1200000000;75177;100000634;119186
190;100000000;6622;1200000000;75177;100000634;119073
200;100000000;6622;1200000000;75177;100000634;126469
200;100000000;6622;1200000000;75177;100000634;127276
200;100000000;6622;1200000000;75177;100000634;127277
200;100000000;6622;1200000000;75177;100000634;127313
200;100000000;6622;1200000000;75177;100000634;127341
200;100000000;6622;1200000000;75177;100000634;125610
200;100000000;6622;1200000000;75177;100000634;125584
200;100000000;6622;1200000000;75177;100000634;125037
200;100000000;6622;1200000000;75177;100000634;126428
200;100000000;6622;1200000000;75177;100000634;127392
10;10000;26046;90972;443856;12339;66
10;10000;26046;141822;387169;12422;6
10;10000;26046;141809;388197;12423;6
10;10000;26046;141824;385957;12424;6
10;10000;26046;141824;385951;12425;7
10;10000;26046;141813;385200;12426;7
10;10000;26046;141824;388244;12427;7
10;10000;26046;141820;386741;12428;6
10;10000;26046;141813;386735;12429;7
10;10000;26046;141818;387000;12430;6
20;10000;26046;141829;388025;12431;8
20;10000;26046;141818;386073;12432;8
20;10000;26046;141815;386067;12433;8
20;10000;26046;141827;385328;12434;8
20;10000;26046;141816;387356;12435;8
20;10000;26046;141806;385607;12436;7
20;10000;26046;141826;385601;12437;8
20;10000;26046;141816;385374;12438;8
20;10000;26046;141804;386386;12439;8
20;10000;26046;141830;383898;12440;8
30;10000;26046;141819;383892;12441;9
30;10000;26046;141811;383165;12442;9
30;10000;26046;140012;389185;10039;7
30;10000;26046;140012;387650;10040;7
30;10000;26046;140012;387644;10041;7
30;10000;26046;140011;389429;10042;7
30;10000;26046;140012;390433;10043;7
30;10000;26046;140010;388505;10044;7
30;10000;26046;140009;388499;10045;6
30;10000;26046;140012;387784;10046;6
