"k";"m";"n";"count1";"count2";"count3";"time"
3;100;39213;684222;1533;228;68390
3;100;39213;684222;1535;223;66932
3;100;39213;684222;1532;222;65360
3;1000;39213;684222;15328;2473;68726
3;1000;39213;684222;15334;2207;67939
3;1000;39213;684222;15334;2280;71101
3;1000;39213;684222;15338;2321;68424
3;1000;39213;684222;15340;2306;70179
3;1000;39213;684222;15334;2336;68983
3;1000;39213;684222;15342;2408;67305
3;1000;39213;684222;15309;2304;67836
3;1000;39213;684222;15346;2376;69069
3;1000;39213;684222;15309;2581;67752
3;10000;39213;684222;153192;23697;84355
3;10000;39213;684222;153204;23654;86819
3;10000;39213;684222;153219;23537;86649
3;10000;39213;684222;153258;23483;86684
3;10000;39213;684222;153267;23451;87016
3;10000;39213;684222;153397;23575;92978
3;10000;39213;684222;153257;23270;86032
3;10000;39213;684222;153215;23919;87707
3;10000;39213;684222;153306;23161;84133
3;10000;39213;684222;153259;23694;87488
3;100000;39213;684222;680245;104546;149294
3;100000;39213;684222;747717;114899;157802
3;100000;39213;684222;623063;95699;143554
3;100000;39213;684222;662311;101927;150859
3;100000;39213;684222;768974;118320;159809
3;100000;39213;684222;1532692;236877;256264
3;100000;39213;684222;684365;104721;149142
3;100000;39213;684222;42666;6532;71398
3;100000;39213;684222;1002022;153912;181989
3;100000;39213;684222;324529;50020;110092
3;1000000;39213;684222;544012;83638;131968
3;1000000;39213;684222;1541925;236844;246494
3;1000000;39213;684222;53343;8486;72628
3;1000000;39213;684222;141952;21748;86219
3;1000000;39213;684222;184696;28525;88249
3;1000000;39213;684222;553176;85511;131990
3;1000000;39213;684222;801926;122447;161816
3;1000000;39213;684222;135949;21051;84140
3;1000000;39213;684222;495987;75554;125640
